0.0246729	0.0193722	0.031819	0.0446594	0.0213847	0.168539	0.0204247	0.0174549	0.0820687	0.0871526	0.0278558	0.182466	0.140438	0.0435528	0.00328502	0.0432	0.0102208	0.0359475	0.022473	0.0321184	0.0390671	0.0221572	0.0423525	0.155438	0.0678301	0.019957	0.0298837	0.0274252	0.0389091	0.0374104	0.0276503	0.0155111	0.250898	0.0203347	0.0279424	0.0236464	0.0621896	0.0479256	0.0246673	0.243592	0.0473442	0.0130169	0.0190595	0.04127	0.225899	0.0508444	0.0129696	0.205591	0.0130538	0.0352067	0.0130925	0.0270249	0.0359882	0.0171078	0.00998626	0.0593387	0.00643866	0.0196254	0.0154302	0.0385435	0.0211346	0.0130991	0.0443104	0.0437835	0.0196432	0.013281	0.0275546	0.0647183	0.0106533	0.0118355	0.00879304	0.00596011	0.0611804	0.223842	0.0254244	0.0158212	0.0068763	0.0251228	0.014101	0.0192891	0.0416501	0.0127816	0.0263898	0.198236	0.014601	0.0199964	0.0179647	0.0257453	0.0481811	0.159158	0.0158639	0.005265	0.166781	0.0147714	0.0866775	0.0445265	0.204946	0.0439732	0.0855899	0.00493009	0.0131301	0.039575	0.0866912	0.319389	0.0440833	0.0248687	0.0154698	0.14557	0.0885631	0.0442514	0.194141	0.0246525	0.0547317	0.039715	0.173095	0.0303471	0.00612963	0.0184196	0.0159445	0.00681533	0.13635	0.0107456	0.0368624	0.022091	0.0411361	0.0960025	0.0261292	0.014118	0.105287	0.0276595	0.0416722	0.0219102	0.0330456	0.209625	0.0243981	0.0161158	0.174009	0.0370921	0.0371842	0.0182545	0.0195103	0.0545119	0.0286925	0.0438203	0.0368089	0.0172873	0.051684	0.0793188	0.0116209	0.119469	0.0101577	0.00415688	0.00490865	0.117275	0.0926084	0.0259112	0.00697473	0.132871	0.0246937	0.0273442	0.0321168	0.0117266	0.00363045	0.0136052	0.0109303	0.0325993	0.0380101	0.0141509	0.0127888	0.0940495	0.0238062	0.0130436	0.0134547	0.0140927	0.0762072	0.0420875	0.189346	0.0278997	0.246047	0.202381	0.0988664	0.018042	0.151367	0.0223599	0.0807691	0.0472213	0.0321431	0.133579	0.0656762	0.0308028	0.0447754	0.00904608	0.0116343	0.0612921	0.0328951	0.0165016	0.0116645	0.0501156	0.0920337	0.0308299	0.0236635	0.177883	0.0137857	0.236981	0.107914	0.0398735	0.0227662	0.0062316	0.0128857	0.0142016	0.018895	0.0697927	0.019254	0.0402503	0.0139023	0.0289662	0.0561826	0.032771	0.0561679	0.0281703	0.0109084	0.034055	0.0642386	0.0227167	0.0128829	0.0157209	0.00926045	0.0165222	0.028127	0.0517164	0.0733451	0.0320982	0.0497199	0.0264196	0.0667442	0.208817	0.0592535	0.0142765	0.0121037	0.00248309	0.0179048	0.183445	0.106373	0.325443	0.0457876	0.0145134	0.0154661	0.0263642	0.0218487	0.16117	0.0270611	0.0314672	0.0134769	0.0525955	0.0218004	0.0380068	0.0442905	0.0209572	0.0136875	0.0593338	0.0162843	0.058546	0.0195212	0.00979834	0.0816275	0.211771	0.126428	0.0883303	0.0239432	0.00496925	0.0151967	0.247036	0.0940712	0.0161773	0.0277759	0.0289229	0.0231221	0.0114713	0.103377	0.251071	0.017889	0.107755	0.215519	0.0424809	0.119058	0.0148192	0.0151829	0.0579057	0.0243445	0.072746	0.104477	0.0179936	0.0604699	0.0621573	0.0589627	0.0131348	0.0207905	0.0396615	0.0268776	0.00915836	0.0170834	0.0312244	0.0199328	0.0268208	0.0313322	0.0415208	0.0363488	0.0148291	0.0368028	0.0844293	0.0601642	0.024548	0.218755	0.030982	0.0169631	0.0118565	0.0155545	0.0489742	0.0304433	0.0230517	0.0299214	0.0351491	0.0296748	0.0310305	0.0248963	0.147993	0.100557	0.0098158	0.0026445	0.0238964	0.00801308	0.0105395	0.139836	0.0451402	0.0271737	0.0225638	0.0606095	0.0482935	0.0162717	0.0180667	0.0563259	0.0148536	0.021329	0.0316885	0.0219474	0.0238068	0.00202803	0.0121526	0.0131853	0.0134776	0.0402051	0.0184607	0.0388913	0.0422106	0.175105	0.0223606	0.0258337	0.00820995	0.0310851	0.0192508	0.0160806	0.117663	0.0400129	0.21028	0.0132149	0.0343713	0.19139	0.187307	0.0153	0.0827386	0.02159	0.0460705	0.188379	0.015545	0.00639276	0.0374292	0.025758	0.0299681	0.0276194	0.0447166	0.0280334	0.053618	0.0237373	0.0406149	0.0224736	0.0275986	0.0126621	0.0232736	0.0129321	0.00569121	0.0682104	0.120542	0.0265993	0.0245437	0.0137457	0.0466708	0.0305956	0.0257768	0.0265895	0.02462	0.170482	0.0331651	0.0237583	0.0160237	0.0626048	0.00823344	0.0312005	0.0297104	0.0221685	0.00258725	0.0218686	0.026298	0.0319925	0.0243094	0.155096	0.0081778	0.0551017	0.0438969	0.0249658	0.0198864	0.0249192	0.0143749	0.0859823	0.0169456	0.0209392	0.0551007	0.0197604	0.0858135	0.0276026	0.0273916	0.109444	0.229929	0.0833046	0.0198072	0.00732966	0.041419	0.189777	0.140377	0.00937687	0.0342848	0.163378	0.0194386	0.0573843	0.0390821	0.044899	0.0448918	0.0589223	0.0505099	0.071823	0.0123504	0.0389389	0.0124574	0.0243338	0.142663	0.0372858	0.01754	0.0359262	0.0177446	0.0351783	0.0374006	0.0497987	0.0261406	0.011509	0.0179866	0.0256959	0.0984257	0.00898866	0.0861188	0.0319662	0.0230272	0.000460204	0.0296223	0.0188279	0.040278	0.0257922	0.196834	0.0867436	0.0258387	0.166091	0.0281372	0.0407939	0.0528294	0.161386	0.0186065	0.0329244	0.0280287	0.186523	0.0149686	0.190195	0.0222072	0.0310641	0.0787043	0.028222	0.0176763	0.0491838	0.0241993	0.0241834	0.0126063	0.0261947	0.0177213	0.0523072	0.0306605	0.0260802	0.0371463	0.0196068	0.0171599	0.21193	0.0160684	0.0126213	0.0785922	0.130502	0.18384	0.00766358	0.0134599	0.0098741	0.0153731	0.0287491	0.0306599	0.0212826	0.0253363	0.0111368	0.0447426	0.0669879	0.0221824	0.0665609	0.0208262	0.194887	0.0187021	0.0327041	0.0291793	0.00971955	0.0591973	0.154761	0.116624	0.0688342	0.0528963	0.0160977	0.0118369	0.0140245	0.0306987	0.058204	0.0250391	0.00657611	0.0176479	0.0538018	0.0775793	0.0173183	0.180108	0.037715	0.174976	0.0182277	0.0390028	0.00923526	0.0149139	0.0978941	0.0315113	0.0152884	0.0136418	0.114931	0.0325781	0.0713901	0.0218484	0.0385953	0.0152275	0.0365311	0.00952757	0.0815358	0.0938624	0.0817007	0.0670793	0.0119983	0.0441476	0.0117576	0.0301259	0.0289242	0.0333537	0.272244	0.0084674	0.104549	0.193539	0.0112018	0.0208119	0.047704	0.0169261	0.0260042	0.0211935	0.0329201	0.0153003	0.0495626	0.0150549	0.0384025	0.0123075	0.0254048	0.181659	0.032339	0.0584274	0.0872913	0.00309964	0.0201538	0.142183	0.169909	0.0540236	0.0150859	0.0760849	0.138551	0.165679	0.00830116	0.28873	0.00845434	0.00607909	0.0711187	0.0302414	0.175751	0.0458761	0.0129348	0.0443835	0.0286868	0.00750428	0.35058	0.0531105	0.0508282	0.0143823	0.119453	0.0864985	0.0103296	0.0510168	0.0437828	0.0199374	0.0572262	0.189146	0.0568598	0.0451527	0.0169692	0.0982096	0.0303194	0.0163302	0.0954293	0.127646	0.0319775	0.0155479	0.117285	0.127836	0.00873933	0.0170654	0.00794834	0.0540841	0.134049	0.0178022	0.0312639	0.0176333	0.134055	0.0450474	0.0182751	0.024854	0.0732797	0.0235425	0.0228777	0.0071817	0.011387	0.0158563	0.148854	0.0290014	0.191269	0.0172106	0.00734242	0.0110691	0.0355819	0.0406822	0.196998	0.0102843	0.0333901	0.00497003	0.0190826	0.192468	0.100411	0.0526399	0.0930113	0.0255699	0.0651942	0.0175732	0.0910853	0.0249508	0.0490123	0.0118979	0.118872	0.0158529	0.00885523	0.0141847	0.0317455	0.17476	0.0394973	0.401193	0.0293236	0.0212175	0.00971497	0.0192174	0.1124	0.0459003	0.169989	0.00855723	0.182621	0.022956	0.00401007	0.0348639	0.201281	0.0408841	0.0361642	0.0410337	0.0403742	0.0367969	0.0231062	0.0215565	0.0316256	0.0239546	0.0587698	0.0121401	0.0172566	0.0321059	0.0242146	0.0848596	0.0247746	0.0108074	0.055069	0.018143	0.00768074	0.181605	0.0229748	0.0316593	0.19156	0.0151017	0.0146484	0.0364719	0.0753638	0.0317345	0.0311667	0.134224	0.0205404	0.0246162	0.013293	0.10714	0.154948	0.036279	0.0345102	0.0120696	0.233773	0.0680489	0.0111379	0.022155	0.020286	0.0909461	0.0178818	0.00778909	0.125259	0.0547219	0.0217075	0.0118448	0.00954955	0.119714	0.0576102	0.103301	0.0445677	0.19989	0.0366464	0.0421438	0.0466289	0.0362384	0.0135	0.0189838	0.113574	0.0243876	0.0584359	0.0296796	0.0152158	0.125862	0.00382838	0.0197017	0.0184798	0.0640342	0.0329157	0.0246531	0.0372681	0.00669066	0.210291	0.0834568	0.0132823	0.166085	0.0339934	0.0420213	0.116869	0.098757	0.115549	0.0517802	0.0434059	0.015375	0.0569345	0.0202753	0.127615	0.0165697	0.0506584	0.0341114	0.179915	0.187933	0.08099	0.0259688	0.0204024	0.026777	0.0324829	0.0303998	0.0487462	0.0157328	0.0421709	0.010164	0.112968	0.0278067	0.0531269	0.00384354	0.0301417	0.0102081	0.0213582	0.020638	0.086139	0.0352898	0.0200019	0.0138095	0.0232895	0.0191575	0.0308921	0.0168218	0.208817	0.00774373	0.166967	0.0135877	0.164755	0.0109048	0.0832966	0.190884	0.0730059	0.204135	0.17762	0.0206559	0.0198173	0.0637849	0.0158317	0.00970763	0.032204	0.0301719	0.105722	0.0268121	0.153439	0.00417378	0.0589435	0.039442	0.0649699	0.0472159	0.0113892	0.0201533	0.0342233	0.02798	0.0332814	0.0386398	0.0606265	0.0422168	0.0109724	0.0483509	0.0387753	0.0119374	0.00507121	0.0328727	0.0396645	0.0153785	0.00833399	0.0394794	0.0268786	0.00563572	0.179586	0.0082309	0.0293719	0.0126238	0.14257	0.0272809	0.0752773	0.112784	0.00735592	0.0196691	0.0194082	0.0107827	0.0123342	0.034521	0.0226199	0.0187806	0.0108007	0.0289661	0.116386	0.0110965	0.114321	0.0874223	0.180091	0.0115742	0.016015	0.0527124	0.0584976	0.0812812	0.0103703	0.014458	0.0486066	0.0348809	0.0269778	0.0265685	0.0117254	0.034335	0.0307385	0.207429	0.0219893	0.0286038	0.00430408	0.0205259	0.0614265	0.034724	0.167384	0.0424308	0.0207634	0.018048	0.0114833	0.0223525	0.241248	0.0893664	0.00870194	0.054706	0.0250248	0.0723818	0.0148148	0.00983435	0.0301614	0.147564	0.26988	0.0167266	0.0933762	0.0127833	0.0110005	0.0570787	0.0420887	0.0236416	0.022456	0.0223642	0.199012	0.0438231	0.0380924	0.0125965	0.0141392	0.0450167	0.127398	0.0181671	0.0209271	0.22471	0.0844063	0.00907364	0.0296738	0.0221083	0.0309798	0.0120182	0.0267687	0.0200896	0.0258353	0.245725	0.0118617	0.0184105	0.0217076	0.0317724	0.180022	0.00980595	0.014679	0.025773	0.023148	0.0225465	0.0418016	0.0798217	0.0984144	0.00535315	0.213484	0.0263251	0.00398214	0.23702	0.0155212	0.0242443	0.0133539	0.00962058	0.0247177	0.0362763	0.0902378	0.0222608	0.0328301	0.0110829	0.057798	0.0156067	0.0157355	0.078045	0.0200896	0.045513	0.0165711	0.0169668	0.0653678	0.0219733	0.0295421	0.051224	0.0222416	0.0395189	0.226297	0.0277558	0.0212724	0.0125386	0.0209423	0.013857	0.0278301	0.0139828	0.0161655	0.0291289	0.0177946	0.0148945	0.0744265	0.00881192	0.0748638	0.0410299	0.0360402	0.029937	0.0235854	0.110014	0.0492273	0.174792	0.20851	0.0781452	0.022827	0.208417	0.153438	0.0388617	0.00631676	0.176583	0.0652442	0.0291942	0.0986987	0.191122	0.0105721	0.0268257	0.0355217	0.0827882	0.0183521	0.011505	0.0897747	0.11893	0.0121082	0.0110573	0.0313096	0.0320591	0.126157	0.0302367	0.116056	0.0072963	0.0199262	0.0163632	0.00466584	0.0237015	0.067215	0.0390622	0.0229131	0.0285723	0.0215298	0.17863	0.017272	0.0142551	0.100029	0.0350656	0.00788017	0.00385512	0.111559	0.0308859	0.0350457	0.222418	0.183473	0.055639	0.0278523	0.0576589	0.0272881	0.0282198	0.0200535	0.0117168	0.177022	0.0099713	0.168408	0.0306051	0.0386379	0.0596793	0.0133182	0.0357313	0.0088374	0.0137345	0.0851521	0.0205405	0.0144402	0.169196	0.0356104	0.178387	0.0112544	0.18593	0.0262198	0.0556668	0.0186938	0.0227294	0.0308506	0.0335431	0.0398915	0.106714	0.106091	0.0819526	0.177944	0.0577289	0.0763239	0.0122403	0.0457787	0.144084	0.0480329	0.0272429	0.00435019	0.023456	0.0235042	0.0224007	0.017444	0.222969	0.00680543	0.035134	0.0263706	0.00391254	0.0377911	0.189172	0.0196903	0.0284351	0.0138854	0.0487998	0.0250235	0.012528	0.155242	0.0410096	0.0557196	0.0200557	0.0113926	0.0317367	0.025494	0.0211088	0.0122366	0.0379695	0.0206665	0.0732065	0.0397683	0.198455	0.0383184	0.142799	0.0207444	0.116201	0.0661993	0.0207671	0.00684636	0.0542611	0.0141321	0.144951	0.0646573	0.0420501	0.0389676	0.155489	0.0472929	0.0432369	0.104468	0.00377311	0.123997	0.0688934	0.0169501	0.038235	0.0273583	0.0359929	0.195859	0.013202	0.0992033	0.0227064	0.0245383	0.017005	0.0542657	0.0199532	0.0252662	0.120968	0.00197722	0.0125729	0.0771209	0.0320221	0.0184378	0.168562	0.0143046	0.0375473	0.0693659	0.0190696	0.0346124	0.0353349	0.0166251	0.0463457	0.0150045	0.0340134	0.0609082	0.0452158	0.0765215	0.00980256	0.017047	0.00779433	0.0469384	0.0379855	0.269298	0.0638328	0.103272	0.0447136	0.0216379	0.028176	0.00428758	0.0299832	0.0226796	0.0285945	0.0288108	0.0378993	0.0141509	0.0232343	0.0162812	0.037848	0.0409575	0.00962031	0.022642	0.0170689	0.0323943	0.194484	0.0958129	0.0437542	0.0526167	0.114257	0.104266	0.0636817	0.00763768	0.0417172	0.0250275	0.0237056	0.0473404	0.0134279	0.00868639	0.00937571	0.0604274	0.0139067	0.0076682	0.0209948	0.0243123	0.02209	0.0321173	0.0414283	0.0514638	0.149078	0.0626082	0.037061	0.0126386	0.159272	0.0306438	0.00565928	0.021605	0.160965	0.046673	0.0209822	0.0165906	0.0174031	0.0185819	0.0930848	0.0431331	0.213211	0.0399322	0.0370713	0.151437	0.0100352	0.0777225	0.0185815	0.0231994	0.0160134	0.213526	0.0459449	0.0143492	0.0856956	0.11399	0.115778	0.0511078	0.0732806	0.0199647	0.0121388	0.0691626	0.0387712	0.0148027	0.0151679	0.00797356	0.0288186	0.157794	0.00686275	0.0777242	0.0075969	0.0256405	0.0204559	0.0171558	0.0169891	0.0234722	0.0204039	0.023017	0.138233	0.0132431	0.182992	0.0288918	0.200749	0.00217156	0.0377418	0.173693	0.0313329	0.0118879	0.0129965	0.115029	0.0108016	0.0132356	0.0789422	0.0227747	0.0768124	0.114026	0.0112077	0.276298	0.0234956	0.0410714	0.0473953	0.197962	0.0896717	0.0230394	0.247501	0.0108922	0.0214633	0.0561762	0.0281207	0.230509	0.133532	0.00879493	0.0354378	0.115035	0.0132944	0.0250367	0.0347063	0.00543854	0.0280804	0.091632	0.0844131	0.0496596	0.00722889	0.0592177	0.154821	0.0418822	0.12147	0.0176796	0.0232295	0.0331078	0.02649	0.0176278	0.0546833	0.0308287	0.0229867	0.024071	0.187016	0.0165638	0.145049	0.085949	0.01065	0.117025	0.0261992	0.0594368	0.00877981	0.037524	0.158668	0.0419785	0.0127354	0.0605592	0.020242	0.0808202	0.0209459	0.0240622	0.0171976	0.0369136	0.0320007	0.0331801	0.0172531	0.00789548	0.0292318	0.017874	0.0369015	0.0306808	0.0428986	0.0283262	0.0131326	0.115926	0.138114	0.0434675	0.0363365	0.022887	0.0237086	0.0599617	0.135657	0.0552202	0.00884957	0.12432	0.168653	0.048014	0.143123	0.0140744	0.0398873	0.11202	0.0190145	0.102276	0.0292519	0.0270371	0.0310431	0.165088	0.00807871	0.0364641	0.00465865	0.0243595	0.020872	0.00739264	0.0410182	0.168146	0.0911198	0.0703195	0.161148	0.0933219	0.0319997	0.182052	0.169816	0.0202085	0.0267945	0.016964	0.0360433	0.00766987	0.0114301	0.0224708	0.0139554	0.055768	0.00842019	0.0292552	0.0349385	0.00945821	0.0259116	0.0221351	0.0678944	0.0628451	0.0158478	0.0264029	0.00553422	0.194084	0.0449949	0.037122	0.014731	0.135561	0.0695529	0.0438719	0.00866183	0.0215151	0.0173369	0.0900322	0.232045	0.0309235	0.0148023	0.0250319	0.0294076	0.232571	0.0234412	0.0119803	0.0760116	0.0200795	0.117228	0.0168387	0.0281105	0.0111283	0.0260162	0.195227	0.0189666	0.00615932	0.0253863	0.0251376	0.0215435	0.169575	0.0305671	0.0234713	0.125207	0.0292479	0.0389245	0.0435268	0.0244669	0.148943	0.0132227	0.0444455	0.0488089	0.0298923	0.0530169	0.162291	0.0341949	0.0288023	0.022693	0.0196191	0.038553	0.0310503	0.0265678	0.0355665	0.0320513	0.00956886	0.0366519	0.0369184	0.212316	0.215234	0.0466971	0.00977696	0.0544803	0.0239827	0.0103575	0.0623061	0.086269	0.0179302	0.0312268	0.014126	0.011242	0.0255625	0.0252868	0.0536356	0.0172308	0.00460236	0.00992235	0.0216609	0.195491	0.0727922	0.169338	0.0694444	0.123377	0.135138	0.0721382	0.0246843	0.0127344	0.0172443	0.0388684	0.00655467	0.0349924	0.0178881	0.013496	0.0491479	0.0258576	0.0350835	0.0463268	0.0290282	0.133663	0.0236958	0.0827602	0.0102655	0.0319896	0.0275653	0.186358	0.0459381	0.0329655	0.0888704	0.0260851	0.0403852	0.0511842	0.0279007	0.0121098	0.0205809	0.0158315	0.200412	0.0146518	0.0155875	0.00705176	0.0378918	0.0195621	0.0534153	0.0122341	0.0555598	0.017391	0.116744	0.0446891	0.0918153	0.0108451	0.0077098	0.0291486	0.134456	0.000854382	0.0302745	0.0276449	0.171601	0.0344216	0.0597027	0.0129759	0.0528933	0.0234057	0.0327319	0.0960106	0.157563	0.021122	0.087339	0.0441299	0.0300599	0.0583258	0.00405723	0.187765	0.0270872	0.0672256	0.0306987	0.0339698	0.140387	0.0543293	0.177213	0.135683	0.0167642	0.0510333	0.00739252	0.157877	0.00730145	0.0539978	0.0214741	0.00829219	0.0855601	0.116919	0.0166341	0.0227952	0.209911	0.00702606	0.0105287	0.00455508	0.0233354	0.0122761	0.0197597	0.0294593	0.0357137	0.0103036	0.0102211	0.0237498	0.011127	0.0106282	0.0328723	0.0066832	0.0204617	0.0134751	0.0191829	0.185614	0.0111534	0.0357796	0.0374836	0.0233272	0.0187105	0.0771903	0.127892	0.0845917	0.126254	0.185204	0.0132852	0.0320748	0.129749	0.033491	0.100441	0.0219419	0.192262	0.0719567	0.00837177	0.205182	0.0115235	0.0773558	0.0193214	0.0157109	0.0734011	0.0858303	0.0136922	0.0163779	0.178956	0.0186665	0.0121105	0.074729	0.0284345	0.0425352	0.0203012	0.0265017	0.00608531	0.0990959	0.0394493	0.00480827	0.0102271	0.0511527	0.0222706	0.0204772	0.0639054	0.0180579	0.0256326	0.0508384	0.0224229	0.0219687	0.128941	0.0121559	0.033668	0.00763513	0.0218504	0.0150858	0.042369	0.022103	0.026589	0.0581401	0.1935	0.0333842	0.038963	0.0429916	0.0880364	0.0122111	0.0377563	0.145015	0.0116824	0.0158968	0.0191786	0.0353252	0.0779879	0.0325628	0.0218897	0.0356955	0.0154104	0.242562	0.0413235	0.0116626	0.00706492	0.180061	0.0098751	0.0290525	0.0259624	0.0395344	0.014058	0.188262	0.00573675	0.0251992	0.0511978	0.0288906	0.0196701	0.0101579	0.046891	0.025943	0.0106067	0.0168067	0.0230856	0.0405413	0.0127915	0.0762768	0.0142014	0.00623852	0.0221708	0.041782	0.0272782	0.0144948	0.0317146	0.0113363	0.116074	0.0569285	0.014749	0.0217936	0.00967784	0.00912003	0.0765959	0.0073266	0.0885937	0.0159119	0.0407549	0.0286445	0.0209536	0.0110972	0.0403445	0.0110499	0.0462837	0.151157	0.0202269	0.0339225	0.00273341	0.0118291	0.0381847	0.171836	0.263663	0.0271818	0.0173801	0.0090875	0.0500388	0.0267082	0.0330767	0.0350921	0.0153139	0.162721	0.0471984	0.0164864	0.011404	0.0667828	0.0142306	0.0123644	0.0565397	0.0219573	0.059031	0.0195347
